mistake_id	text_id	type	text	attr_weight_language	cause	correction	tokens_id
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	264
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	265
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	266
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	267
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	268
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	269
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	270
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	271
188	17	lex_item_choice	or for the treatment of a variety of conditions and diseases	Critical	Other	as a remedy	272
189	17	Prepositions	through	Major	Other	from	277
190	17	lex_item_choice	in moderation	Major	Other	sufficiently	319
190	17	lex_item_choice	in moderation	Major	Other	sufficiently	320
190	19	lex_item_choice	sex	Minor	L1_interference	gender	341
191	19	Articles	more complicated term	Critical	Absence_of_Category_in_L1	a more complicated item	300
191	19	Articles	more complicated term	Critical	Absence_of_Category_in_L1	a more complicated item	301
191	19	Articles	more complicated term	Critical	Absence_of_Category_in_L1	a more complicated item	302
192	19	Discourse	.	Major	Other	respectively.	355
193	19	lex_item_choice	is incapable	Major	L1_interference	fails	377
193	19	lex_item_choice	is incapable	Major	L1_interference	fails	378
194	19	lex_item_choice	lexeme	Critical	NA	meaning	443
195	19	Articles	possible inaccuracy	Critical	Absence_of_Category_in_L1	the possible inaccuracy	477
195	19	Articles	possible inaccuracy	Critical	Absence_of_Category_in_L1	the possible inaccuracy	478
196	19	Prepositions	to	Critical	L1_interference	of	666
197	19	Verb_pattern	give	Critical	L1_interference	NA	667
198	19	lex_item_choice	give	Major	L1_interference	providing	667
199	19	Articles	the	Critical	Absence_of_Category_in_L1	NA	671
200	19	Redundant_ref	those	Major	L1_interference	NA	705
201	19	Articles	the	Critical	Absence_of_Category_in_L1	a	708
201	20	Spelling	inside	NA	NA	insight	7
202	20	Prepositions	in	NA	NA	into	8
203	20	Defining	, that	NA	NA	that is	12
203	20	Defining	, that	NA	NA	that is	13
204	20	lex_item_choice	life	NA	NA	survival OR species extinction	21
205	20	Defining	, that	NA	NA	that	38
205	20	Defining	, that	NA	NA	that	39
206	20	note	dependence between these two	NA	NA	NOT CLEAR	43
206	20	note	dependence between these two	NA	NA	NOT CLEAR	44
206	20	note	dependence between these two	NA	NA	NOT CLEAR	45
206	20	note	dependence between these two	NA	NA	NOT CLEAR	46
207	20	lex_item_choice	about	NA	NA	under	84
208	20	Prepositional_noun	reason of	NA	NA	reason for	95
208	20	Prepositional_noun	reason of	NA	NA	reason for	96
209	20	Category_confusion	being	NA	NA	which is	107
210	20	Discourse	its	NA	NA	NA	122
211	20	note	its	NA	NA	Not clear what 'its' refers to	122
212	20	note	40%	NA	NA	What figure is it in the task?	126
213	20	Punctuation	,	NA	NA	NA	137
214	20	lex_item_choice	over	NA	NA	depleted	165
215	20	lex_item_choice	due to	NA	NA	by	166
215	20	lex_item_choice	due to	NA	NA	by	167
216	20	Adverbs	active	NA	NA	actively	182
217	20	Punctuation	,	NA	NA	NA	195
217	21	lex_item_choice	objects	Major	Other	freight	21
218	21	lex_item_choice	appearing of rudiments	Major	Other	early ages	32
218	21	lex_item_choice	appearing of rudiments	Major	Other	early ages	33
218	21	lex_item_choice	appearing of rudiments	Major	Other	early ages	34
219	21	Articles	next	Critical	Absence_of_Category_in_L1	the next	45
220	21	lex_item_choice	problem	Major	Other	issue	54
221	21	lex_item_choice	viable	Major	Other	burning	56
222	21	lex_item_choice	ability	Major	Other	opportunity	85
223	21	Prepositions	of	Major	Other	in	135
224	21	Discourse	finding of	Major	Other	NA	140
224	21	Discourse	finding of	Major	Other	NA	141
225	21	Punctuation	which	Major	Other	, which	151
226	21	Discourse	leads	Minor	Other	also leads	152
227	21	Category_confusion	Searching of	Major	Other	search for	159
227	21	Category_confusion	Searching of	Major	Other	search for	160
228	21	Discourse	since	Major	Other	ever since	170
229	21	Prepositional_noun	substitutes of	Major	Other	substitutes for	191
229	21	Prepositional_noun	substitutes of	Major	Other	substitutes for	192
230	21	lex_item_choice	nature	Major	Other	environmental	220
231	21	Tense_choice	are	Critical	Other	have been	236
232	21	lex_item_choice	quantity	Major	Other	number	226
233	21	lex_item_choice	loads	Critical	Other	NA	254
234	21	Prepositional_adjective	capable to	Major	Other	capable of	354
234	21	Prepositional_adjective	capable to	Major	Other	capable of	355
235	21	Category_confusion	to transport	Major	Other	of transporting	355
235	21	Category_confusion	to transport	Major	Other	of transporting	356
236	21	lex_item_choice	amounts of	Critical	Other	NA	358
236	21	lex_item_choice	amounts of	Critical	Other	NA	359
237	21	lex_item_choice	kinds of	Critical	Other	NA	379
237	21	lex_item_choice	kinds of	Critical	Other	NA	380
238	21	suggestion	have	Minor	Typo	NA	403
239	21	Transitive	Searching of	Major	Other	searching	159
239	21	Transitive	Searching of	Major	Other	searching	160
239	22	Spelling	successfull	NA	NA	successful	32
240	22	Redundant_comp	such us	NA	NA	NA	34
240	22	Redundant_comp	such us	NA	NA	NA	35
241	22	lex_item_choice	connected with	NA	NA	examines the	107
241	22	lex_item_choice	connected with	NA	NA	examines the	108
242	22	Punctuation	NA	NA	NA	factor,	NA
243	22	Conjunctions	where	NA	NA	in which	111
244	22	Art_choice	liberal share	NA	NA	a liberal share	112
244	22	Art_choice	liberal share	NA	NA	a liberal share	113
245	22	lex_item_choice	outcomes	NA	NA	success	115
246	22	Number	depend	NA	NA	depends	116
247	22	Possessive	psychotherapists	NA	NA	psychotherapist's	118
248	22	that_clause	show	NA	NA	show that	126
249	22	Absence_comp_sent	important	NA	NA	are important	129
250	22	Prepositional_verb	for	NA	NA	to	31
251	22	Art_choice	psychotherapists	NA	NA	a psychotherapist's	118
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	23
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	24
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	25
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	26
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	27
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	28
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	29
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	30
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	31
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	32
252	22	Standard	It was assigned most important common factors required for successfull psychotherapy	NA	NA	The following common factors were assigned as most important for successfull psychotherapy	33
252	23	Word_choice	passed through	Minor	Other	has invaded	7
252	23	Word_choice	passed through	Minor	Other	has invaded	8
253	23	Art_choice	the	Minor	Absence_of_Category_in_L1	NA	10
254	23	Punctuation	e	Minor	Other	,	NA
255	23	Word_order	sport tobe the fortunate investment	Minor	Other	it fortunate that sport is a good investement	44
255	23	Word_order	sport tobe the fortunate investment	Minor	Other	it fortunate that sport is a good investement	45
255	23	Word_order	sport tobe the fortunate investment	Minor	Other	it fortunate that sport is a good investement	46
255	23	Word_order	sport tobe the fortunate investment	Minor	Other	it fortunate that sport is a good investement	47
255	23	Word_order	sport tobe the fortunate investment	Minor	Other	it fortunate that sport is a good investement	48
256	23	suggestion	far as	Minor	Other	NA	66
256	23	suggestion	far as	Minor	Other	NA	67
257	23	Spelling	affaires	Minor	Other	affairs	68
258	23	Word_order	today sport	Minor	Other	sport today	98
258	23	Word_order	today sport	Minor	Other	sport today	99
259	23	Prepositions	between	Minor	Other	among	106
260	23	Prepositions	between	Minor	Other	among	111
261	23	suggestion	and the struggle	Minor	Other	NA	113
261	23	suggestion	and the struggle	Minor	Other	NA	114
261	23	suggestion	and the struggle	Minor	Other	NA	115
262	23	suggestion	is	Minor	Other	NA	NA
263	23	Art_choice	the	Minor	Absence_of_Category_in_L1	NA	120
264	23	Adjectives	a	Minor	Other	sporting	NA
265	23	Quantifiers	c	Minor	Other	number of	NA
266	23	Art_choice	an	Minor	Absence_of_Category_in_L1	NA	136
267	23	Nouns	income	Minor	Other	incomes	138
268	23	Countable_uncountable	Sport	Minor	Other	sports	127
269	23	Number	its	Minor	Other	their	140
270	23	Word_choice	otherwise	Minor	Other	on its head	163
271	23	Art_choice	the	Minor	Absence_of_Category_in_L1	NA	165
272	23	Word_choice	are	Major	Other	get	167
273	23	Word_choice	issues	Minor	Other	problems	205
274	23	Abs_comp_clause	e	Minor	Other	might	NA
275	23	Punctuation	s	Minor	Other	,	NA
276	23	suggestion	very	Minor	Other	NA	229
276	24	Spelling	programms	Minor	Other	programmes	55
277	24	note	n	Minor	Other	no !!!	NA
278	24	suggestion	interested	NA	NA	NA	75
279	24	Prepositions	at	Major	Typo	on	77
280	24	Absence_explanation	no interested people	Critical	L1_interference	interested in sports	74
280	24	Absence_explanation	no interested people	Critical	L1_interference	interested in sports	75
280	24	Absence_explanation	no interested people	Critical	L1_interference	interested in sports	76
281	24	Punctuation	From my point of view	NA	NA	,	85
281	24	Punctuation	From my point of view	NA	NA	,	86
281	24	Punctuation	From my point of view	NA	NA	,	87
281	24	Punctuation	From my point of view	NA	NA	,	88
281	24	Punctuation	From my point of view	NA	NA	,	89
282	24	Art_choice	Olympic Games	Major	Absence_of_Category_in_L1	the	105
283	24	Art_choice	The	NA	NA	NA	NA
284	24	Agreement_errors	n	Minor	Typo	and women	NA
285	24	lex_item_choice	advertisement	Major	Other	advertising	141
286	24	Agreement_errors	h	NA	NA	the addition to	NA
287	24	Agreement_errors	beable to	Major	Other	NA	158
287	24	Agreement_errors	beable to	Major	Other	NA	159
288	24	Spelling	jbecouse	Major	Other	just because	99
289	24	Punctuation	although big sport depends on money	Minor	Typo	,	264
289	24	Punctuation	although big sport depends on money	Minor	Typo	,	265
289	24	Punctuation	although big sport depends on money	Minor	Typo	,	266
289	24	Punctuation	although big sport depends on money	Minor	Typo	,	267
